order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount_pct,total_amount,channel,status,return_flag,shipping_days
ORD_042704,CUST_00833,PRD_093,STR_011,2022-01-27,2,748.52,0.0,1497.04,In-Store,Completed,False,0
ORD_042705,CUST_02727,PRD_012,ONLINE,2024-10-29,2,12.84,0.0,25.68,Online,Completed,False,1
ORD_042706,CUST_01483,PRD_190,STR_044,2024-04-26,5,2225.17,0.0,11125.85,In-Store,Completed,False,0
ORD_042707,CUST_02808,PRD_176,STR_002,2022-07-14,1,200.05,0.0,200.05,In-Store,Returned,True,0
ORD_042708,CUST_03091,PRD_147,STR_030,2022-12-29,1,40.99,0.05,38.94,In-Store,Completed,False,0
ORD_042709,CUST_01004,PRD_080,ONLINE,2023-07-23,2,135.55,0.23,208.75,Online,Completed,False,5
ORD_042710,CUST_03223,PRD_087,STR_031,2023-08-11,2,92.68,0.0,185.36,In-Store,Completed,False,0
ORD_042711,CUST_00693,PRD_021,ONLINE,2023-11-23,5,80.09,0.17,332.37,Online,Completed,False,5
ORD_042712,CUST_02032,PRD_047,ONLINE,2023-07-14,1,134.93,0.0,134.93,Mobile App,Completed,False,4
ORD_042713,CUST_01692,PRD_128,ONLINE,2023-12-22,1,218.85,0.0,218.85,Online,Cancelled,False,6
ORD_042714,CUST_04380,PRD_113,ONLINE,2024-10-19,2,7.98,0.0,15.96,Mobile App,Completed,False,3
ORD_042715,CUST_00042,PRD_089,STR_050,2023-04-16,5,64.62,0.23,248.79,In-Store,Completed,False,0
ORD_042716,CUST_04219,PRD_174,ONLINE,2024-10-11,1,70.63,0.0,70.63,Mobile App,Completed,False,2
ORD_042717,CUST_04508,PRD_074,ONLINE,2022-10-22,1,346.42,0.0,346.42,Mobile App,Completed,False,5
ORD_042718,CUST_02071,PRD_086,ONLINE,2022-06-23,1,681.82,0.0,681.82,Online,Completed,False,6
ORD_042719,CUST_02587,PRD_196,STR_027,2022-11-07,1,56.13,0.2,44.9,In-Store,Completed,False,0
ORD_042720,CUST_02088,PRD_194,STR_020,2022-10-08,2,96.54,0.0,193.08,In-Store,Completed,False,0
ORD_042721,CUST_04171,PRD_031,STR_005,2024-12-24,2,72.44,0.0,144.88,In-Store,Completed,False,0
ORD_042722,CUST_02411,PRD_042,ONLINE,2023-03-24,2,239.12,0.21,377.81,Online,Cancelled,False,4
ORD_042723,CUST_01999,PRD_171,STR_046,2023-12-24,1,57.31,0.0,57.31,In-Store,Completed,False,0
ORD_042724,CUST_01664,PRD_040,ONLINE,2024-02-25,2,170.88,0.0,341.76,Online,Completed,False,5
ORD_042725,CUST_03305,PRD_197,ONLINE,2023-06-11,2,130.51,0.0,261.02,Online,Completed,False,1
ORD_042726,CUST_00978,PRD_043,STR_007,2022-10-26,1,68.04,0.0,68.04,In-Store,Completed,False,0
ORD_042727,CUST_01349,PRD_040,ONLINE,2023-06-03,1,179.21,0.09,163.08,Online,Completed,False,6
ORD_042728,CUST_02023,PRD_061,STR_004,2023-07-16,1,130.6,0.0,130.6,Online,Completed,False,5
ORD_042729,CUST_03413,PRD_103,ONLINE,2024-12-08,2,452.6,0.0,905.2,Online,Completed,False,4
ORD_042730,CUST_00759,PRD_017,STR_047,2023-11-05,1,200.34,0.07,186.32,In-Store,Returned,True,0
ORD_042731,CUST_02030,PRD_051,ONLINE,2024-12-16,1,1680.34,0.0,1680.34,Online,Completed,False,2
ORD_042732,CUST_02731,PRD_119,ONLINE,2023-11-10,1,1315.85,0.0,1315.85,Online,Completed,False,6
ORD_042733,CUST_00499,PRD_107,STR_046,2022-07-21,2,177.09,0.21,279.8,In-Store,Completed,False,0
ORD_042734,CUST_00557,PRD_192,STR_002,2023-03-29,5,172.76,0.0,863.8,Mobile App,Completed,False,6
ORD_042735,CUST_00812,PRD_135,ONLINE,2024-06-28,1,189.28,0.22,147.64,Online,Completed,False,2
ORD_042736,CUST_00236,PRD_107,STR_011,2023-05-15,1,185.56,0.0,185.56,In-Store,Completed,False,0
ORD_042737,CUST_01323,PRD_063,ONLINE,2022-05-28,2,721.73,0.0,1443.46,Online,Completed,False,1
ORD_042738,CUST_01359,PRD_054,ONLINE,2022-05-23,2,129.74,0.08,238.72,Mobile App,Completed,False,7
ORD_042739,CUST_01840,PRD_145,STR_001,2022-11-06,2,140.7,0.0,281.4,In-Store,Completed,False,0
ORD_042740,CUST_02153,PRD_121,STR_039,2023-11-02,2,106.46,0.0,212.92,In-Store,Completed,False,0
ORD_042741,CUST_02283,PRD_170,ONLINE,2024-08-15,1,62.62,0.0,62.62,Mobile App,Completed,False,6
ORD_042742,CUST_02679,PRD_070,STR_020,2023-10-02,2,161.32,0.0,322.64,In-Store,Completed,False,0
ORD_042743,CUST_04103,PRD_146,STR_048,2024-05-04,2,111.65,0.06,209.9,Online,Pending,False,3
ORD_042744,CUST_03122,PRD_095,ONLINE,2023-12-21,2,77.47,0.0,154.94,Online,Completed,False,6
ORD_042745,CUST_00150,PRD_185,ONLINE,2023-09-20,1,630.29,0.0,630.29,Mobile App,Pending,False,2
ORD_042746,CUST_04709,PRD_071,STR_017,2022-10-17,1,52.55,0.0,52.55,In-Store,Completed,False,0
ORD_042747,CUST_01694,PRD_164,STR_034,2024-10-18,3,417.35,0.0,1252.05,Mobile App,Returned,True,6
ORD_042748,CUST_00317,PRD_120,STR_020,2022-12-02,1,204.14,0.0,204.14,In-Store,Returned,True,0
ORD_042749,CUST_01192,PRD_030,STR_045,2022-11-17,3,798.03,0.0,2394.09,In-Store,Completed,False,0
ORD_042750,CUST_02124,PRD_134,STR_008,2022-11-20,1,60.71,0.0,60.71,In-Store,Completed,False,0
ORD_042751,CUST_02589,PRD_097,STR_039,2022-05-23,2,10.94,0.0,21.88,In-Store,Completed,False,0
ORD_042752,CUST_00148,PRD_141,ONLINE,2023-08-18,2,713.6,0.0,1427.2,Mobile App,Completed,False,2
ORD_042753,CUST_04852,PRD_197,ONLINE,2022-12-29,1,124.97,0.0,124.97,Mobile App,Completed,False,1
ORD_042754,CUST_00626,PRD_043,STR_022,2023-09-18,5,64.71,0.0,323.55,In-Store,Completed,False,0
ORD_042755,CUST_03168,PRD_005,ONLINE,2023-06-21,1,193.34,0.0,193.34,Online,Completed,False,6
ORD_042756,CUST_03925,PRD_047,STR_039,2023-09-15,2,134.28,0.0,268.56,In-Store,Completed,False,0
ORD_042757,CUST_01510,PRD_003,STR_038,2022-12-13,2,232.57,0.06,437.23,In-Store,Completed,False,0
ORD_042758,CUST_02601,PRD_159,ONLINE,2024-07-25,1,345.5,0.15,293.68,Online,Completed,False,3
ORD_042759,CUST_02226,PRD_118,ONLINE,2023-10-02,1,367.28,0.0,367.28,Mobile App,Completed,False,6
ORD_042760,CUST_00108,PRD_073,ONLINE,2022-10-10,1,129.49,0.08,119.13,Online,Completed,False,1
ORD_042761,CUST_04027,PRD_030,STR_020,2024-11-04,2,763.92,0.08,1405.61,In-Store,Cancelled,False,0
ORD_042762,CUST_01669,PRD_015,ONLINE,2022-06-08,1,106.01,0.06,99.65,Online,Completed,False,1
ORD_042763,CUST_03426,PRD_030,ONLINE,2024-04-18,2,768.06,0.2,1228.9,Mobile App,Completed,False,2
ORD_042764,CUST_03309,PRD_001,ONLINE,2024-01-21,2,37.9,0.0,75.8,Online,Completed,False,1
ORD_042765,CUST_00127,PRD_067,STR_006,2022-04-26,1,74.82,0.0,74.82,In-Store,Completed,False,0
ORD_042766,CUST_04985,PRD_022,STR_013,2024-11-04,1,384.14,0.0,384.14,In-Store,Completed,False,0
ORD_042767,CUST_00248,PRD_109,STR_034,2022-12-23,2,414.62,0.0,829.24,Online,Completed,False,5
ORD_042768,CUST_04189,PRD_153,ONLINE,2024-04-28,2,498.21,0.0,996.42,Mobile App,Completed,False,5
ORD_042769,CUST_04015,PRD_019,ONLINE,2022-12-03,1,220.55,0.0,220.55,Mobile App,Completed,False,7
ORD_042770,CUST_02431,PRD_193,ONLINE,2023-09-22,2,137.76,0.0,275.52,Online,Completed,False,5
ORD_042771,CUST_02039,PRD_096,STR_003,2024-12-17,3,310.32,0.07,865.79,In-Store,Completed,False,0
ORD_042772,CUST_02759,PRD_138,STR_040,2023-12-03,4,228.84,0.0,915.36,In-Store,Completed,False,0
ORD_042773,CUST_03336,PRD_143,ONLINE,2022-12-13,1,249.91,0.08,229.92,Online,Completed,False,2
ORD_042774,CUST_00453,PRD_009,ONLINE,2023-06-27,5,605.59,0.0,3027.95,Online,Completed,False,6
ORD_042775,CUST_04511,PRD_079,ONLINE,2024-01-17,2,382.92,0.0,765.84,Mobile App,Returned,True,2
ORD_042776,CUST_01866,PRD_104,ONLINE,2023-06-11,2,508.22,0.08,935.12,Online,Completed,False,7
ORD_042777,CUST_03898,PRD_091,ONLINE,2024-11-11,2,98.5,0.25,147.75,Mobile App,Completed,False,6
ORD_042778,CUST_00727,PRD_023,STR_046,2024-10-02,1,288.35,0.2,230.68,In-Store,Completed,False,0
ORD_042779,CUST_00530,PRD_002,ONLINE,2022-07-24,1,32.84,0.0,32.84,Mobile App,Completed,False,2
ORD_042780,CUST_01622,PRD_154,STR_005,2024-06-19,1,109.02,0.0,109.02,Mobile App,Completed,False,1
ORD_042781,CUST_01763,PRD_150,ONLINE,2024-12-02,1,130.96,0.0,130.96,Mobile App,Completed,False,1
ORD_042782,CUST_03387,PRD_023,STR_046,2022-12-23,4,301.03,0.06,1131.87,In-Store,Completed,False,0
ORD_042783,CUST_00871,PRD_022,ONLINE,2022-11-07,2,372.28,0.0,744.56,Mobile App,Cancelled,False,7
ORD_042784,CUST_00972,PRD_124,STR_031,2022-01-17,1,177.15,0.0,177.15,Online,Completed,False,3
ORD_042785,CUST_04390,PRD_189,STR_030,2022-06-16,3,45.12,0.06,127.24,In-Store,Completed,False,0
ORD_042786,CUST_03196,PRD_160,STR_010,2024-12-11,1,2612.58,0.0,2612.58,Online,Completed,False,2
ORD_042787,CUST_02604,PRD_177,STR_042,2023-04-07,2,55.3,0.0,110.6,In-Store,Completed,False,0
ORD_042788,CUST_01776,PRD_131,STR_019,2023-04-02,4,818.26,0.0,3273.04,In-Store,Completed,False,0
ORD_042789,CUST_00614,PRD_152,STR_010,2022-11-26,3,322.86,0.09,881.41,In-Store,Returned,True,0
ORD_042790,CUST_00807,PRD_183,ONLINE,2022-08-16,2,19.04,0.08,35.03,Online,Completed,False,5
ORD_042791,CUST_03469,PRD_022,ONLINE,2023-09-02,2,385.58,0.16,647.77,Online,Cancelled,False,1
ORD_042792,CUST_02324,PRD_086,ONLINE,2024-04-05,1,667.76,0.21,527.53,Mobile App,Completed,False,6
ORD_042793,CUST_02026,PRD_184,STR_025,2023-10-19,3,752.56,0.08,2077.07,Online,Completed,False,5
ORD_042794,CUST_02947,PRD_162,STR_020,2022-03-06,2,47.46,0.17,78.78,Online,Completed,False,1
ORD_042795,CUST_00352,PRD_140,ONLINE,2024-07-11,1,758.44,0.0,758.44,Online,Completed,False,7
ORD_042796,CUST_00755,PRD_012,STR_046,2024-11-25,1,12.74,0.2,10.19,In-Store,Completed,False,0
ORD_042797,CUST_01535,PRD_102,STR_029,2023-06-05,1,382.19,0.23,294.29,Online,Completed,False,4
ORD_042798,CUST_04603,PRD_007,STR_047,2023-03-03,2,609.53,0.0,1219.06,In-Store,Completed,False,0
ORD_042799,CUST_03930,PRD_199,STR_031,2022-11-01,2,85.65,0.15,145.61,In-Store,Returned,True,0
ORD_042800,CUST_02117,PRD_138,ONLINE,2022-12-15,1,228.4,0.0,228.4,Online,Completed,False,7
ORD_042801,CUST_02419,PRD_042,ONLINE,2023-12-20,1,246.85,0.0,246.85,Online,Completed,False,1
ORD_042802,CUST_00103,PRD_135,STR_048,2024-06-01,2,182.63,0.07,339.69,Mobile App,Completed,False,3
ORD_042803,CUST_01228,PRD_066,STR_010,2022-12-31,2,91.92,0.0,183.84,In-Store,Returned,True,0
ORD_042804,CUST_01027,PRD_070,STR_017,2023-01-12,1,153.78,0.07,143.02,In-Store,Completed,False,0
ORD_042805,CUST_02202,PRD_162,ONLINE,2023-06-18,1,44.97,0.0,44.97,Online,Returned,True,1
ORD_042806,CUST_01577,PRD_116,STR_042,2022-08-25,1,70.48,0.1,63.43,In-Store,Completed,False,0
ORD_042807,CUST_02676,PRD_016,ONLINE,2024-11-22,2,25.26,0.09,45.97,Online,Completed,False,5
ORD_042808,CUST_03750,PRD_187,STR_009,2024-03-11,1,602.71,0.0,602.71,In-Store,Returned,True,0
ORD_042809,CUST_02663,PRD_182,STR_036,2023-05-28,1,102.42,0.0,102.42,In-Store,Completed,False,0
ORD_042810,CUST_04386,PRD_146,STR_001,2022-06-24,2,106.92,0.24,162.52,Mobile App,Returned,True,5
ORD_042811,CUST_01681,PRD_185,ONLINE,2024-09-10,2,596.39,0.1,1073.5,Online,Completed,False,4
ORD_042812,CUST_01754,PRD_151,ONLINE,2023-07-28,2,130.81,0.0,261.62,Mobile App,Completed,False,6
ORD_042813,CUST_01330,PRD_018,STR_040,2024-07-03,1,11.17,0.0,11.17,In-Store,Completed,False,0
ORD_042814,CUST_03620,PRD_159,STR_015,2022-03-03,5,319.12,0.0,1595.6,In-Store,Completed,False,0
ORD_042815,CUST_04247,PRD_029,ONLINE,2022-12-01,1,40.17,0.08,36.96,Online,Cancelled,False,1
ORD_042816,CUST_00833,PRD_118,STR_017,2023-12-09,1,352.02,0.0,352.02,In-Store,Completed,False,0
ORD_042817,CUST_02487,PRD_144,ONLINE,2023-08-02,2,32.73,0.0,65.46,Online,Completed,False,5
ORD_042818,CUST_00845,PRD_147,ONLINE,2022-12-12,5,39.62,0.0,198.1,Online,Cancelled,False,2
ORD_042819,CUST_03736,PRD_194,ONLINE,2022-10-02,2,91.32,0.0,182.64,Mobile App,Cancelled,False,7
ORD_042820,CUST_01571,PRD_144,STR_023,2022-12-15,1,33.02,0.0,33.02,In-Store,Cancelled,False,0
ORD_042821,CUST_02596,PRD_200,ONLINE,2024-04-30,2,471.2,0.0,942.4,Mobile App,Pending,False,1
ORD_042822,CUST_00518,PRD_171,STR_020,2022-09-12,4,57.9,0.06,217.7,Online,Returned,True,6
ORD_042823,CUST_00329,PRD_108,STR_029,2023-11-22,1,75.43,0.21,59.59,In-Store,Completed,False,0
ORD_042824,CUST_04891,PRD_068,STR_027,2023-05-17,2,1763.37,0.0,3526.74,Online,Completed,False,3
ORD_042825,CUST_02551,PRD_159,ONLINE,2024-05-24,2,335.69,0.0,671.38,Online,Completed,False,7
ORD_042826,CUST_04274,PRD_034,STR_028,2022-10-03,2,2338.16,0.07,4348.98,Mobile App,Returned,True,6
ORD_042827,CUST_01269,PRD_191,ONLINE,2022-11-29,2,330.7,0.0,661.4,Online,Completed,False,3
ORD_042828,CUST_00449,PRD_092,STR_031,2023-04-17,2,98.21,0.0,196.42,Online,Cancelled,False,6
ORD_042829,CUST_03244,PRD_041,STR_030,2022-08-20,2,1818.2,0.0,3636.4,Online,Completed,False,1
ORD_042830,CUST_00071,PRD_116,ONLINE,2023-07-01,1,72.43,0.18,59.39,Online,Completed,False,6
ORD_042831,CUST_04139,PRD_087,STR_027,2023-05-08,1,100.74,0.0,100.74,Online,Cancelled,False,2
ORD_042832,CUST_00097,PRD_152,STR_027,2024-12-26,4,332.27,0.15,1129.72,Online,Returned,True,4
ORD_042833,CUST_01989,PRD_140,ONLINE,2023-11-22,1,770.63,0.2,616.5,Online,Returned,True,4
ORD_042834,CUST_04777,PRD_197,STR_014,2022-04-22,1,118.73,0.06,111.61,In-Store,Cancelled,False,0
ORD_042835,CUST_03513,PRD_085,STR_002,2023-06-29,1,417.24,0.0,417.24,In-Store,Completed,False,0
ORD_042836,CUST_03073,PRD_073,STR_018,2024-10-13,1,119.09,0.08,109.56,Mobile App,Completed,False,3
ORD_042837,CUST_01368,PRD_016,ONLINE,2024-10-01,2,24.95,0.0,49.9,Mobile App,Completed,False,7
ORD_042838,CUST_02695,PRD_162,ONLINE,2024-12-12,3,45.1,0.15,115.01,Online,Completed,False,3
ORD_042839,CUST_04867,PRD_030,STR_035,2024-10-30,1,794.34,0.06,746.68,In-Store,Cancelled,False,0
ORD_042840,CUST_02669,PRD_109,ONLINE,2022-09-03,5,429.16,0.22,1673.72,Online,Completed,False,4
ORD_042841,CUST_04507,PRD_137,STR_029,2022-01-07,2,58.02,0.0,116.04,In-Store,Completed,False,0
ORD_042842,CUST_03617,PRD_171,STR_048,2023-12-06,2,53.08,0.0,106.16,Online,Completed,False,1
ORD_042843,CUST_01383,PRD_170,STR_031,2024-03-06,2,59.55,0.0,119.1,In-Store,Completed,False,0
ORD_042844,CUST_01414,PRD_059,STR_050,2022-07-05,1,250.08,0.0,250.08,In-Store,Completed,False,0
ORD_042845,CUST_02617,PRD_089,STR_045,2022-08-20,2,61.81,0.24,93.95,In-Store,Completed,False,0
ORD_042846,CUST_02832,PRD_131,STR_017,2024-12-12,3,817.19,0.0,2451.57,Mobile App,Returned,True,3
ORD_042847,CUST_01732,PRD_010,STR_040,2024-12-03,1,934.87,0.0,934.87,In-Store,Cancelled,False,0
ORD_042848,CUST_00468,PRD_009,STR_020,2022-08-06,5,649.58,0.2,2598.32,In-Store,Completed,False,0
ORD_042849,CUST_01595,PRD_126,STR_045,2022-11-13,2,379.18,0.09,690.11,In-Store,Completed,False,0
ORD_042850,CUST_02555,PRD_037,ONLINE,2024-10-27,2,47.86,0.08,88.06,Online,Completed,False,7
ORD_042851,CUST_02540,PRD_131,STR_035,2023-05-30,1,813.69,0.0,813.69,In-Store,Completed,False,0
ORD_042852,CUST_00095,PRD_095,ONLINE,2024-07-05,3,82.33,0.0,246.99,Online,Completed,False,6
ORD_042853,CUST_04003,PRD_021,ONLINE,2023-04-14,2,85.85,0.0,171.7,Online,Completed,False,6
ORD_042854,CUST_02112,PRD_050,ONLINE,2024-04-22,1,2171.39,0.0,2171.39,Online,Completed,False,5
ORD_042855,CUST_01914,PRD_025,ONLINE,2023-04-15,1,21.75,0.0,21.75,Online,Returned,True,2
ORD_042856,CUST_03319,PRD_004,ONLINE,2024-11-03,2,30.11,0.0,60.22,Online,Completed,False,5
ORD_042857,CUST_01634,PRD_092,STR_007,2022-12-28,1,92.47,0.19,74.9,In-Store,Cancelled,False,0
ORD_042858,CUST_04602,PRD_139,ONLINE,2023-09-19,2,40.48,0.0,80.96,Online,Completed,False,3
ORD_042859,CUST_00827,PRD_075,STR_037,2023-09-18,3,328.46,0.0,985.38,In-Store,Completed,False,0
ORD_042860,CUST_00949,PRD_150,ONLINE,2023-12-22,2,138.36,0.0,276.72,Online,Returned,True,4
ORD_042861,CUST_02682,PRD_161,STR_007,2022-12-18,2,139.25,0.0,278.5,Mobile App,Completed,False,1
ORD_042862,CUST_00133,PRD_161,STR_027,2023-12-19,1,139.31,0.0,139.31,In-Store,Cancelled,False,0
ORD_042863,CUST_04494,PRD_089,ONLINE,2022-07-17,2,64.97,0.08,119.54,Online,Completed,False,6
ORD_042864,CUST_01989,PRD_085,STR_049,2024-10-29,2,421.71,0.09,767.51,Online,Completed,False,6
ORD_042865,CUST_01818,PRD_133,STR_032,2022-07-20,2,70.43,0.0,140.86,Mobile App,Completed,False,3
ORD_042866,CUST_03651,PRD_161,ONLINE,2024-08-30,2,144.1,0.0,288.2,Mobile App,Completed,False,6
ORD_042867,CUST_01443,PRD_044,ONLINE,2024-02-19,5,14.77,0.16,62.03,Online,Completed,False,5
ORD_042868,CUST_01814,PRD_008,STR_006,2023-01-14,1,431.09,0.0,431.09,In-Store,Completed,False,0
ORD_042869,CUST_01536,PRD_147,STR_040,2022-12-29,1,40.52,0.0,40.52,Mobile App,Completed,False,2
ORD_042870,CUST_01256,PRD_003,ONLINE,2024-12-14,2,235.4,0.05,447.26,Online,Cancelled,False,7
ORD_042871,CUST_01206,PRD_010,ONLINE,2022-09-25,1,918.53,0.0,918.53,Mobile App,Completed,False,6
ORD_042872,CUST_01654,PRD_040,ONLINE,2024-04-05,5,179.01,0.07,832.4,Mobile App,Completed,False,4
ORD_042873,CUST_03747,PRD_022,STR_024,2022-09-12,2,393.89,0.0,787.78,In-Store,Returned,True,0
ORD_042874,CUST_00599,PRD_151,STR_036,2024-11-07,1,129.21,0.18,105.95,In-Store,Completed,False,0
ORD_042875,CUST_01137,PRD_087,ONLINE,2024-04-29,2,94.95,0.0,189.9,Online,Completed,False,6
ORD_042876,CUST_03010,PRD_143,STR_030,2024-11-26,1,254.34,0.0,254.34,In-Store,Returned,True,0
ORD_042877,CUST_03651,PRD_096,STR_039,2024-10-14,1,299.93,0.06,281.93,Online,Completed,False,6
ORD_042878,CUST_03596,PRD_018,STR_019,2023-10-18,2,11.27,0.07,20.96,Online,Completed,False,7
ORD_042879,CUST_00241,PRD_181,STR_005,2022-07-30,1,189.48,0.0,189.48,Online,Completed,False,1
ORD_042880,CUST_04435,PRD_067,STR_047,2022-10-23,1,71.52,0.0,71.52,In-Store,Completed,False,0
ORD_042881,CUST_03775,PRD_012,STR_021,2022-10-03,2,12.91,0.18,21.17,Mobile App,Completed,False,1
ORD_042882,CUST_02431,PRD_113,STR_013,2022-10-23,5,8.14,0.0,40.7,Online,Completed,False,3
ORD_042883,CUST_04534,PRD_081,ONLINE,2023-07-19,5,164.95,0.0,824.75,Online,Completed,False,7
ORD_042884,CUST_00246,PRD_094,STR_040,2024-10-02,2,28.1,0.17,46.65,In-Store,Completed,False,0
ORD_042885,CUST_04525,PRD_086,ONLINE,2022-02-11,1,634.73,0.0,634.73,Online,Completed,False,7
ORD_042886,CUST_01411,PRD_088,STR_040,2022-11-07,2,52.25,0.0,104.5,In-Store,Completed,False,0
ORD_042887,CUST_01252,PRD_196,ONLINE,2023-11-24,5,58.93,0.2,235.72,Online,Completed,False,4
ORD_042888,CUST_02964,PRD_023,STR_021,2024-09-30,2,286.82,0.09,522.01,Mobile App,Completed,False,3
ORD_042889,CUST_01791,PRD_052,ONLINE,2022-12-13,2,35.88,0.0,71.76,Online,Returned,True,1
ORD_042890,CUST_03243,PRD_186,ONLINE,2023-03-27,2,21.92,0.09,39.89,Online,Completed,False,3
ORD_042891,CUST_04190,PRD_015,ONLINE,2023-03-13,1,113.44,0.0,113.44,Online,Completed,False,1
ORD_042892,CUST_03128,PRD_182,ONLINE,2022-12-11,5,99.95,0.08,459.77,Online,Completed,False,3
ORD_042893,CUST_01919,PRD_027,STR_026,2024-03-01,3,43.94,0.0,131.82,Online,Completed,False,3
ORD_042894,CUST_00810,PRD_060,ONLINE,2023-12-26,1,612.8,0.0,612.8,Online,Completed,False,7
ORD_042895,CUST_00959,PRD_082,ONLINE,2024-09-03,2,705.99,0.0,1411.98,Online,Completed,False,7
ORD_042896,CUST_02904,PRD_017,ONLINE,2024-11-15,4,204.5,0.0,818.0,Online,Completed,False,3
ORD_042897,CUST_01716,PRD_162,STR_048,2024-11-03,1,48.09,0.0,48.09,In-Store,Completed,False,0
ORD_042898,CUST_01429,PRD_135,ONLINE,2023-10-09,1,182.18,0.22,142.1,Mobile App,Completed,False,7
ORD_042899,CUST_00395,PRD_111,ONLINE,2022-09-14,1,23.85,0.0,23.85,Online,Completed,False,4
ORD_042900,CUST_00219,PRD_107,STR_042,2022-10-24,5,173.32,0.2,693.28,In-Store,Completed,False,0
ORD_042901,CUST_03154,PRD_145,STR_045,2023-11-20,5,142.46,0.0,712.3,In-Store,Returned,True,0
ORD_042902,CUST_01841,PRD_047,STR_023,2024-11-16,3,128.19,0.0,384.57,In-Store,Completed,False,0
ORD_042903,CUST_01646,PRD_090,STR_024,2023-09-28,1,461.0,0.24,350.36,In-Store,Completed,False,0
ORD_042904,CUST_02218,PRD_051,ONLINE,2024-11-28,2,1649.56,0.0,3299.12,Mobile App,Completed,False,5
ORD_042905,CUST_03538,PRD_120,ONLINE,2022-11-23,1,197.04,0.18,161.57,Online,Completed,False,5
ORD_042906,CUST_03815,PRD_160,STR_024,2022-05-12,2,2604.0,0.15,4426.8,In-Store,Completed,False,0
ORD_042907,CUST_00341,PRD_064,ONLINE,2024-07-02,1,37.54,0.09,34.16,Online,Completed,False,6
ORD_042908,CUST_01348,PRD_084,ONLINE,2024-10-14,1,526.08,0.0,526.08,Online,Completed,False,7
ORD_042909,CUST_00892,PRD_152,STR_050,2023-06-15,2,332.7,0.07,618.82,In-Store,Completed,False,0
ORD_042910,CUST_02654,PRD_175,ONLINE,2022-05-31,2,638.52,0.0,1277.04,Online,Returned,True,5
ORD_042911,CUST_00140,PRD_035,STR_005,2022-03-16,1,191.94,0.1,172.75,In-Store,Completed,False,0
ORD_042912,CUST_03032,PRD_040,STR_042,2022-04-13,4,171.15,0.09,622.99,In-Store,Completed,False,0
ORD_042913,CUST_04129,PRD_195,ONLINE,2023-06-04,2,256.7,0.0,513.4,Online,Completed,False,6
ORD_042914,CUST_03137,PRD_170,ONLINE,2022-11-04,1,59.77,0.0,59.77,Online,Completed,False,1
ORD_042915,CUST_01441,PRD_075,ONLINE,2023-07-02,1,299.44,0.07,278.48,Online,Completed,False,7
ORD_042916,CUST_03037,PRD_119,STR_030,2023-08-03,2,1340.52,0.0,2681.04,In-Store,Completed,False,0
ORD_042917,CUST_01274,PRD_100,ONLINE,2023-06-27,2,106.55,0.0,213.1,Online,Completed,False,5
ORD_042918,CUST_02247,PRD_055,ONLINE,2023-12-08,2,65.83,0.0,131.66,Mobile App,Completed,False,5
ORD_042919,CUST_03103,PRD_048,ONLINE,2024-01-23,2,135.53,0.1,243.95,Mobile App,Completed,False,1
ORD_042920,CUST_01754,PRD_184,ONLINE,2023-04-13,1,745.22,0.0,745.22,Mobile App,Completed,False,1
ORD_042921,CUST_02340,PRD_086,STR_010,2023-01-07,5,650.74,0.0,3253.7,Online,Completed,False,7
ORD_042922,CUST_01501,PRD_170,STR_029,2023-03-06,1,59.86,0.0,59.86,In-Store,Completed,False,0
ORD_042923,CUST_03322,PRD_141,ONLINE,2022-04-23,2,757.1,0.0,1514.2,Online,Completed,False,3
ORD_042924,CUST_03902,PRD_177,ONLINE,2022-12-26,4,58.22,0.0,232.88,Online,Completed,False,1
ORD_042925,CUST_01887,PRD_188,ONLINE,2022-10-01,1,463.42,0.0,463.42,Mobile App,Completed,False,4
ORD_042926,CUST_03985,PRD_126,STR_035,2022-12-10,1,381.38,0.0,381.38,In-Store,Completed,False,0
ORD_042927,CUST_04058,PRD_019,ONLINE,2024-03-24,2,206.56,0.07,384.2,Mobile App,Completed,False,5
ORD_042928,CUST_02000,PRD_021,STR_004,2024-12-26,5,86.66,0.23,333.64,In-Store,Completed,False,0
ORD_042929,CUST_03605,PRD_008,STR_041,2024-11-19,1,395.61,0.0,395.61,In-Store,Completed,False,0
ORD_042930,CUST_04477,PRD_050,STR_006,2024-08-03,2,2106.53,0.0,4213.06,Online,Completed,False,2
ORD_042931,CUST_03700,PRD_130,STR_050,2024-04-23,2,400.39,0.0,800.78,Online,Cancelled,False,5
ORD_042932,CUST_03374,PRD_133,STR_038,2024-12-03,2,70.75,0.0,141.5,In-Store,Completed,False,0
ORD_042933,CUST_01394,PRD_166,STR_007,2024-05-11,5,598.52,0.09,2723.27,In-Store,Completed,False,0
ORD_042934,CUST_04378,PRD_068,STR_039,2023-07-13,1,1765.19,0.0,1765.19,In-Store,Completed,False,0
ORD_042935,CUST_02856,PRD_132,ONLINE,2023-11-27,3,631.75,0.0,1895.25,Mobile App,Completed,False,7
ORD_042936,CUST_00897,PRD_070,ONLINE,2022-12-17,1,148.15,0.0,148.15,Online,Completed,False,2
ORD_042937,CUST_03754,PRD_169,STR_018,2022-01-06,1,53.62,0.0,53.62,Mobile App,Returned,True,5
ORD_042938,CUST_04886,PRD_022,STR_010,2023-02-05,1,406.93,0.05,386.58,In-Store,Completed,False,0
