"ticket_id","customer_id","order_id","category","priority","status","created_at","resolved_at","ticket_text"
"TKT_005485","CUST_01315","ORD_047117","Delivery Issue","Medium","Closed","2024-07-16T21:11:27","2024-07-21T19:11:27","Order ORD_047117 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I have been a loyal customer for years and this is very disappointing."
"TKT_005486","CUST_01539","ORD_039726","Technical Support","Medium","Resolved","2024-12-27T02:01:01","2024-12-27T20:01:01","My loyalty account shows zero points but I have several completed orders. The points seem to have disappeared. This is quite urgent as I need it for a gift."
"TKT_005487","CUST_01258","ORD_002290","Technical Support","Low","Resolved","2023-05-31T06:14:48","2023-06-01T14:14:48","I'm unable to track my order ORD_002290 — the tracking page just shows a spinning loader."
"TKT_005488","CUST_03771","ORD_024537","Delivery Issue","Low","Resolved","2024-02-13T08:23:36","2024-02-14T10:23:36","Order ORD_024537 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I am happy to provide any additional details you need."
"TKT_005489","CUST_03081","ORD_000502","Returns & Refunds","Low","Open","2024-03-19T00:07:29","","I need to exchange the item in order ORD_000502 for a different size. The current one is too small. Please resolve this as soon as possible."
"TKT_005490","CUST_00048","ORD_036979","Delivery Issue","High","Closed","2024-12-27T18:49:26","2024-12-31T20:49:26","Order ORD_036979 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I have all receipts and documentation ready to send."
"TKT_005491","CUST_04451","ORD_010760","Technical Support","Critical","In Progress","2023-08-31T01:21:24","","The website won't let me complete checkout. Every time I click confirm I get an error message. Please resolve this as soon as possible."
"TKT_005492","CUST_03715","ORD_019687","Billing","Low","Resolved","2024-09-05T01:12:12","2024-09-05T11:12:12","I was charged for order ORD_019687 but the payment should have been declined as I cancelled the order before it was processed. I am happy to provide any additional details you need."
"TKT_005493","CUST_01161","ORD_006481","Delivery Issue","Medium","In Progress","2022-08-18T23:39:28","","I received a notification that ORD_006481 was out for delivery but it never arrived. This is the second time this has happened. I have been a loyal customer for years and this is very disappointing."
"TKT_005494","CUST_04454","ORD_006299","Technical Support","Low","Resolved","2024-12-13T18:14:23","2024-12-13T22:14:23","The website shows my last address is incorrect and I can't update it before my next delivery. I would appreciate a prompt response."
"TKT_005495","CUST_04390","ORD_030987","Returns & Refunds","High","Resolved","2024-08-15T08:41:44","2024-08-17T00:41:44","I've been waiting 9 days for my refund for order ORD_030987. My bank says there's no pending transaction from you."
"TKT_005496","CUST_02380","ORD_021518","Product Quality","Low","Resolved","2024-06-07T14:55:25","2024-06-08T16:55:25","The sizing for order ORD_021518 is wildly inaccurate compared to your size guide. The item is at least two sizes smaller than stated. I have all receipts and documentation ready to send."
"TKT_005497","CUST_00955","ORD_006935","Product Quality","Medium","Resolved","2024-11-15T00:06:19","2024-11-15T03:06:19","The item in order ORD_006935 broke on first use. The quality control on this product seems very poor."
"TKT_005498","CUST_02555","ORD_040168","Billing","Medium","Open","2024-01-13T16:02:54","","Please update my payment method on file — my card ending in XXXX has expired."
"TKT_005499","CUST_00854","ORD_013707","Billing","Low","Closed","2022-12-31T18:58:09","2023-01-01T21:58:09","I was charged for order ORD_013707 but the payment should have been declined as I cancelled the order before it was processed."
"TKT_005500","CUST_02376","ORD_015964","Product Quality","Medium","Resolved","2024-08-21T09:06:54","2024-08-22T22:06:54","The item I received for order ORD_015964 doesn't match the description on the website. The colour is different and the build quality is much worse than expected. I have all receipts and documentation ready to send."
"TKT_005501","CUST_00212","ORD_003721","Product Quality","Low","Resolved","2023-03-17T07:03:03","2023-03-17T13:03:03","The sizing for order ORD_003721 is wildly inaccurate compared to your size guide. The item is at least two sizes smaller than stated. I am happy to provide any additional details you need."
"TKT_005502","CUST_00132","ORD_040576","Delivery Issue","Medium","Resolved","2023-06-15T18:28:36","2023-06-16T11:28:36","My delivery for ORD_040576 was left outside in the rain and the contents are damaged. I need a replacement or refund. I have all receipts and documentation ready to send."
"TKT_005503","CUST_03964","ORD_024474","Billing","Low","Closed","2024-12-05T22:26:41","2024-12-07T01:26:41","I was charged for order ORD_024474 but the payment should have been declined as I cancelled the order before it was processed."
"TKT_005504","CUST_03861","ORD_005179","Delivery Issue","Medium","Resolved","2024-11-27T07:42:40","2024-11-28T00:42:40","I urgently need order ORD_005179 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005505","CUST_02301","ORD_003816","Returns & Refunds","Medium","Resolved","2023-10-20T23:00:32","2023-10-21T20:00:32","I returned the item from ORD_003816 in perfect condition with original packaging but received a reduced refund without any explanation."
"TKT_005506","CUST_02230","ORD_026309","Delivery Issue","Low","Resolved","2024-02-21T16:28:59","2024-02-22T23:28:59","The tracking for ORD_026309 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. I would appreciate a prompt response."
"TKT_005507","CUST_00557","ORD_037566","Product Quality","Low","Resolved","2023-10-19T22:02:33","2023-10-21T07:02:33","I purchased ORD_037566 and the product stopped working after just 11 days. This is completely unacceptable for the price I paid. I have been a loyal customer for years and this is very disappointing."
"TKT_005508","CUST_03050","ORD_022539","Returns & Refunds","Medium","Resolved","2023-10-19T06:21:06","2023-10-19T21:21:06","The return portal isn't accepting my order number ORD_022539. I've tried multiple times. Please process this manually. I have all receipts and documentation ready to send."
"TKT_005509","CUST_01356","ORD_022448","Product Quality","Low","Resolved","2024-12-09T00:19:14","2024-12-10T07:19:14","I've noticed a strong chemical smell from the item in order ORD_022448 that doesn't go away even after airing it out for several days. This is quite urgent as I need it for a gift."
"TKT_005510","CUST_01460","ORD_047625","Returns & Refunds","Medium","Resolved","2023-03-07T14:16:45","2023-03-09T03:16:45","The return portal isn't accepting my order number ORD_047625. I've tried multiple times. Please process this manually."
"TKT_005511","CUST_01707","ORD_003599","Returns & Refunds","Low","Resolved","2024-08-26T22:17:05","2024-08-28T03:17:05","I was charged a return fee for order ORD_003599 but your website clearly states returns are free within 30 days. Please refund this charge. Please resolve this as soon as possible."
"TKT_005512","CUST_02484","ORD_035923","Delivery Issue","Medium","Resolved","2023-07-16T13:39:00","2023-07-18T08:39:00","I urgently need order ORD_035923 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005513","CUST_04205","ORD_032697","Returns & Refunds","Medium","Resolved","2024-12-25T18:55:55","2024-12-26T15:55:55","I changed my mind about order ORD_032697 and would like to return it within the 30-day window. Please advise on the return procedure."
"TKT_005514","CUST_01110","ORD_001637","Product Quality","High","Resolved","2024-08-09T08:39:56","2024-08-10T10:39:56","The sizing for order ORD_001637 is wildly inaccurate compared to your size guide. The item is at least two sizes smaller than stated."
"TKT_005515","CUST_02154","ORD_025427","Product Quality","Low","Resolved","2024-12-02T19:05:56","2024-12-03T22:05:56","Order ORD_025427 was missing several components that are listed as included. Can you send the missing parts or process a refund?"
"TKT_005516","CUST_01013","ORD_023848","Delivery Issue","Medium","Resolved","2022-08-24T13:58:07","2022-08-25T07:58:07","I placed order ORD_023848 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently?"
"TKT_005517","CUST_02602","ORD_037292","Returns & Refunds","High","Resolved","2024-11-11T00:24:27","2024-11-12T12:24:27","I changed my mind about order ORD_037292 and would like to return it within the 30-day window. Please advise on the return procedure. This is quite urgent as I need it for a gift."
"TKT_005518","CUST_02191","ORD_034909","Delivery Issue","High","Closed","2023-07-28T22:31:00","2023-07-30T13:31:00","I received a notification that ORD_034909 was out for delivery but it never arrived. This is the second time this has happened. I am happy to provide any additional details you need."
"TKT_005519","CUST_01285","ORD_034372","Delivery Issue","Low","Closed","2024-10-01T18:10:53","2024-10-05T14:10:53","The estimated delivery for ORD_034372 was 12 days ago. I've contacted the courier but they keep redirecting me to you. Please resolve this as soon as possible."
"TKT_005520","CUST_03779","ORD_005728","Technical Support","Low","Resolved","2024-01-01T18:05:26","2024-01-02T18:05:26","I'm not receiving any order confirmation emails despite my email address being correct in my account settings."
"TKT_005521","CUST_03555","ORD_005470","Delivery Issue","Low","Resolved","2024-12-29T11:57:10","2024-12-30T16:57:10","I received a notification that ORD_005470 was out for delivery but it never arrived. This is the second time this has happened. I have been a loyal customer for years and this is very disappointing."
"TKT_005522","CUST_03391","ORD_044128","Delivery Issue","High","Resolved","2024-10-21T07:47:53","2024-10-23T05:47:53","I placed order ORD_044128 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently? I have all receipts and documentation ready to send."
"TKT_005523","CUST_03857","ORD_032039","Billing","High","Closed","2024-03-10T04:32:02","2024-03-14T04:32:02","My loyalty points were not applied to order ORD_032039 despite being displayed in my cart at checkout."
"TKT_005524","CUST_03928","ORD_003907","Delivery Issue","Medium","Resolved","2023-05-25T07:22:56","2023-05-26T21:22:56","I placed order ORD_003907 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently? I am happy to provide any additional details you need."
"TKT_005525","CUST_01151","ORD_041288","Product Quality","Medium","Resolved","2024-05-29T09:39:07","2024-05-30T06:39:07","My order ORD_041288 arrived with visible damage — it looks like it was dropped or mishandled during shipping. Please resolve this as soon as possible."
"TKT_005526","CUST_02992","ORD_023359","Technical Support","Medium","Open","2024-12-11T05:10:14","","My loyalty account shows zero points but I have several completed orders. The points seem to have disappeared. Please resolve this as soon as possible."
"TKT_005527","CUST_03054","ORD_017555","Product Quality","High","Resolved","2024-02-16T10:15:20","2024-02-18T10:15:20","I purchased ORD_017555 and the product stopped working after just 11 days. This is completely unacceptable for the price I paid. I would appreciate a prompt response."
"TKT_005528","CUST_02420","ORD_049984","Delivery Issue","Medium","Resolved","2023-07-13T22:40:42","2023-07-15T17:40:42","Order ORD_049984 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I am happy to provide any additional details you need."
"TKT_005529","CUST_02614","ORD_019970","Delivery Issue","Medium","Resolved","2024-06-17T15:29:32","2024-06-17T21:29:32","I received a notification that ORD_019970 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005530","CUST_04459","ORD_033319","Product Quality","Low","Resolved","2023-01-26T18:25:48","2023-01-27T00:25:48","The item in order ORD_033319 broke on first use. The quality control on this product seems very poor. I have been a loyal customer for years and this is very disappointing."
"TKT_005531","CUST_02540","ORD_022661","Billing","Critical","Closed","2024-10-25T20:58:47","2024-10-26T23:58:47","The VAT receipt for order ORD_022661 shows the wrong amount. I need a corrected invoice for my business expense claim. I would appreciate a prompt response."
"TKT_005532","CUST_04580","ORD_004397","Delivery Issue","Medium","Resolved","2024-06-09T19:50:51","2024-06-10T11:50:51","My order ORD_004397 was supposed to arrive 12 days ago but I still haven't received it. The tracking number shows it's stuck in transit."
"TKT_005533","CUST_02017","ORD_003162","Technical Support","Low","Resolved","2024-10-14T23:44:15","2024-10-16T09:44:15","I'm unable to track my order ORD_003162 — the tracking page just shows a spinning loader."
"TKT_005534","CUST_03019","ORD_045733","Product Quality","High","Closed","2024-05-22T15:02:54","2024-05-26T02:02:54","The item in order ORD_045733 broke on first use. The quality control on this product seems very poor."
"TKT_005535","CUST_01591","ORD_026525","Delivery Issue","Critical","In Progress","2024-02-08T11:02:23","","My delivery for ORD_026525 was left outside in the rain and the contents are damaged. I need a replacement or refund. Please resolve this as soon as possible."
"TKT_005536","CUST_04325","ORD_037659","Delivery Issue","High","Closed","2024-03-02T01:36:24","2024-03-05T21:36:24","I urgently need order ORD_037659 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? This is quite urgent as I need it for a gift."
"TKT_005537","CUST_03626","ORD_021851","Product Quality","High","Resolved","2024-12-07T13:24:50","2024-12-09T02:24:50","Order ORD_021851 was missing several components that are listed as included. Can you send the missing parts or process a refund? I have been a loyal customer for years and this is very disappointing."
"TKT_005538","CUST_00411","ORD_007201","Technical Support","Medium","Resolved","2024-07-25T16:11:35","2024-07-25T18:11:35","I'm not receiving any order confirmation emails despite my email address being correct in my account settings. I have all receipts and documentation ready to send."
"TKT_005539","CUST_00022","ORD_040596","Product Quality","Low","Resolved","2024-06-09T15:27:07","2024-06-11T08:27:07","The item in order ORD_040596 broke on first use. The quality control on this product seems very poor."
"TKT_005540","CUST_04766","ORD_028677","Delivery Issue","Medium","Resolved","2024-09-02T00:15:46","2024-09-03T07:15:46","I urgently need order ORD_028677 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? I have all receipts and documentation ready to send."
"TKT_005541","CUST_03036","ORD_048335","Returns & Refunds","Low","Resolved","2023-12-09T00:45:25","2023-12-09T20:45:25","I've been waiting 6 days for my refund for order ORD_048335. My bank says there's no pending transaction from you. Please resolve this as soon as possible."
"TKT_005542","CUST_03800","ORD_044563","Delivery Issue","Low","Resolved","2022-11-16T16:23:33","2022-11-18T10:23:33","The estimated delivery for ORD_044563 was 13 days ago. I've contacted the courier but they keep redirecting me to you. I have been a loyal customer for years and this is very disappointing."
"TKT_005543","CUST_03257","ORD_038336","Returns & Refunds","Low","Resolved","2024-05-25T02:35:01","2024-05-25T23:35:01","I changed my mind about order ORD_038336 and would like to return it within the 30-day window. Please advise on the return procedure."
"TKT_005544","CUST_01055","ORD_031908","Billing","High","Resolved","2024-04-01T05:25:55","2024-04-02T17:25:55","I was not informed of the additional shipping charge applied to ORD_031908. The total was higher than shown at checkout. I have all receipts and documentation ready to send."
"TKT_005545","CUST_01870","ORD_036231","Delivery Issue","Low","Resolved","2024-12-28T22:04:04","2024-12-29T20:04:04","The tracking for ORD_036231 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. I have been a loyal customer for years and this is very disappointing."
"TKT_005546","CUST_02629","ORD_045423","Delivery Issue","Low","Closed","2023-09-21T02:18:25","2023-09-23T03:18:25","The tracking for ORD_045423 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left."
"TKT_005547","CUST_00026","ORD_015934","Technical Support","High","Resolved","2024-12-20T05:21:19","2024-12-21T05:21:19","I can't log in to my account. I've tried resetting the password multiple times but the reset email never arrives."
"TKT_005548","CUST_02080","ORD_008392","Product Quality","Medium","Closed","2023-03-08T03:58:24","2023-03-12T05:58:24","My order ORD_008392 arrived with visible damage — it looks like it was dropped or mishandled during shipping."
"TKT_005549","CUST_03416","ORD_011884","Delivery Issue","Low","Open","2024-05-02T04:41:29","","I received a notification that ORD_011884 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005550","CUST_02399","ORD_027765","Delivery Issue","Low","In Progress","2024-10-05T12:53:16","","My order ORD_027765 was supposed to arrive 9 days ago but I still haven't received it. The tracking number shows it's stuck in transit. I have all receipts and documentation ready to send."
"TKT_005551","CUST_03741","ORD_044865","Billing","Medium","Resolved","2024-09-13T04:41:39","2024-09-14T21:41:39","I was not informed of the additional shipping charge applied to ORD_044865. The total was higher than shown at checkout. This is quite urgent as I need it for a gift."
"TKT_005552","CUST_00063","ORD_011426","Delivery Issue","Medium","Closed","2023-04-28T03:31:38","2023-04-29T13:31:38","Order ORD_011426 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I have all receipts and documentation ready to send."
"TKT_005553","CUST_02616","ORD_010489","Product Quality","Medium","Resolved","2024-11-17T10:59:31","2024-11-18T00:59:31","I purchased ORD_010489 and the product stopped working after just 13 days. This is completely unacceptable for the price I paid. Please resolve this as soon as possible."
"TKT_005554","CUST_02004","ORD_017298","Delivery Issue","Medium","Closed","2024-10-06T05:23:12","2024-10-08T13:23:12","The tracking for ORD_017298 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left."
"TKT_005555","CUST_02232","ORD_010370","Billing","Low","Closed","2024-10-13T16:51:42","2024-10-17T07:51:42","The VAT receipt for order ORD_010370 shows the wrong amount. I need a corrected invoice for my business expense claim."
"TKT_005556","CUST_01084","ORD_006029","Product Quality","Medium","Resolved","2024-08-29T00:33:27","2024-08-29T09:33:27","The item I received for order ORD_006029 doesn't match the description on the website. The colour is different and the build quality is much worse than expected."
"TKT_005557","CUST_04280","ORD_024489","Returns & Refunds","Medium","Resolved","2024-05-18T02:35:38","2024-05-19T13:35:38","I'd like to return my purchase from order ORD_024489 as it doesn't fit. I've been trying to get a prepaid return label for 6 days but haven't heard back."
"TKT_005558","CUST_01862","ORD_029039","Returns & Refunds","Medium","Resolved","2023-09-08T16:14:14","2023-09-10T03:14:14","My return for order ORD_029039 was received by you 10 days ago according to the tracking, but I haven't received my refund yet. Please resolve this as soon as possible."
"TKT_005559","CUST_00434","ORD_020415","Product Quality","Medium","In Progress","2023-08-09T05:18:10","","The item I received for order ORD_020415 doesn't match the description on the website. The colour is different and the build quality is much worse than expected. I would appreciate a prompt response."
"TKT_005560","CUST_04127","ORD_007207","Product Quality","Medium","Resolved","2024-09-14T21:33:47","2024-09-15T03:33:47","My order ORD_007207 arrived with visible damage — it looks like it was dropped or mishandled during shipping. This is quite urgent as I need it for a gift."
"TKT_005561","CUST_04382","ORD_015750","Returns & Refunds","Low","Open","2023-09-18T11:42:20","","The return portal isn't accepting my order number ORD_015750. I've tried multiple times. Please process this manually. I am happy to provide any additional details you need."
"TKT_005562","CUST_04365","ORD_031750","Billing","Low","Resolved","2024-01-04T13:03:09","2024-01-06T10:03:09","The VAT receipt for order ORD_031750 shows the wrong amount. I need a corrected invoice for my business expense claim. This is quite urgent as I need it for a gift."
"TKT_005563","CUST_03428","ORD_004438","Billing","Medium","Resolved","2024-12-07T18:05:24","2024-12-09T11:05:24","I was not informed of the additional shipping charge applied to ORD_004438. The total was higher than shown at checkout. I have all receipts and documentation ready to send."
"TKT_005564","CUST_00262","ORD_000901","Billing","Medium","Resolved","2023-12-04T02:39:18","2023-12-04T18:39:18","I was charged twice for order ORD_000901. Please check the transaction and process the duplicate charge refund immediately."
"TKT_005565","CUST_04756","ORD_004929","Billing","Low","Closed","2023-07-04T21:32:24","2023-07-06T17:32:24","My loyalty points were not applied to order ORD_004929 despite being displayed in my cart at checkout."
"TKT_005566","CUST_01692","ORD_042713","Billing","Medium","Resolved","2024-01-27T02:36:37","2024-01-28T06:36:37","I have a promotional discount code that wasn't applied to my order ORD_042713. Please apply the discount retroactively. Please resolve this as soon as possible."
"TKT_005567","CUST_04998","ORD_008916","Billing","Low","Resolved","2024-01-20T17:24:26","2024-01-21T17:24:26","Please update my payment method on file — my card ending in XXXX has expired. This is quite urgent as I need it for a gift."
"TKT_005568","CUST_00634","ORD_025550","Product Quality","Low","Resolved","2024-12-09T12:27:17","2024-12-11T01:27:17","The product in order ORD_025550 is clearly a different model from what was advertised. The specifications are different. I would appreciate a prompt response."
"TKT_005569","CUST_00097","ORD_037311","Returns & Refunds","Medium","Resolved","2023-02-21T18:14:15","2023-02-21T21:14:15","I returned the item from ORD_037311 in perfect condition with original packaging but received a reduced refund without any explanation."
"TKT_005570","CUST_04194","ORD_032224","Technical Support","Low","Resolved","2024-09-14T19:01:34","2024-09-16T04:01:34","The website won't let me complete checkout. Every time I click confirm I get an error message. I have been a loyal customer for years and this is very disappointing."
"TKT_005571","CUST_00599","ORD_044380","Delivery Issue","Low","Open","2024-10-21T15:26:31","","I received a notification that ORD_044380 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005572","CUST_01075","ORD_042143","Returns & Refunds","Medium","Resolved","2024-08-20T17:08:30","2024-08-21T09:08:30","The return portal isn't accepting my order number ORD_042143. I've tried multiple times. Please process this manually. I am happy to provide any additional details you need."
"TKT_005573","CUST_02738","ORD_035913","Delivery Issue","Critical","Resolved","2023-06-06T14:26:33","2023-06-07T23:26:33","Order ORD_035913 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I have been a loyal customer for years and this is very disappointing."
"TKT_005574","CUST_02606","ORD_022248","Returns & Refunds","Medium","Open","2024-04-19T00:59:21","","I'd like to return my purchase from order ORD_022248 as it doesn't fit. I've been trying to get a prepaid return label for 8 days but haven't heard back."
"TKT_005575","CUST_04868","ORD_017123","Billing","Medium","Resolved","2024-09-19T04:04:50","2024-09-19T11:04:50","I have a promotional discount code that wasn't applied to my order ORD_017123. Please apply the discount retroactively. I have been a loyal customer for years and this is very disappointing."
"TKT_005576","CUST_01890","ORD_016582","Billing","Low","Resolved","2023-01-01T09:33:24","2023-01-01T15:33:24","I was not informed of the additional shipping charge applied to ORD_016582. The total was higher than shown at checkout."
"TKT_005577","CUST_03705","ORD_044750","Returns & Refunds","Low","Resolved","2023-09-05T18:51:42","2023-09-07T10:51:42","I'd like to return my purchase from order ORD_044750 as it doesn't fit. I've been trying to get a prepaid return label for 5 days but haven't heard back. This is quite urgent as I need it for a gift."
"TKT_005578","CUST_01166","ORD_006043","Delivery Issue","High","Resolved","2024-04-24T20:59:05","2024-04-25T13:59:05","I received a notification that ORD_006043 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005579","CUST_03439","ORD_032307","Product Quality","Medium","Resolved","2022-03-02T08:25:47","2022-03-02T22:25:47","I purchased ORD_032307 and the product stopped working after just 3 days. This is completely unacceptable for the price I paid."
"TKT_005580","CUST_01010","ORD_029637","Product Quality","Low","Resolved","2023-11-20T03:48:39","2023-11-21T06:48:39","The item in order ORD_029637 broke on first use. The quality control on this product seems very poor."
"TKT_005581","CUST_04095","ORD_036090","Delivery Issue","Low","In Progress","2024-09-14T18:48:52","","I placed order ORD_036090 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently?"
"TKT_005582","CUST_02554","ORD_042513","Billing","Medium","Closed","2024-12-19T03:11:55","2024-12-20T17:11:55","I was charged twice for order ORD_042513. Please check the transaction and process the duplicate charge refund immediately. I would appreciate a prompt response."
"TKT_005583","CUST_00155","ORD_042224","Product Quality","High","Resolved","2023-01-18T19:14:18","2023-01-20T03:14:18","The item I received for order ORD_042224 doesn't match the description on the website. The colour is different and the build quality is much worse than expected. I am happy to provide any additional details you need."
"TKT_005584","CUST_02804","ORD_016286","Delivery Issue","Low","Resolved","2023-11-14T15:09:46","2023-11-15T18:09:46","The tracking for ORD_016286 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. I have all receipts and documentation ready to send."
"TKT_005585","CUST_01950","ORD_019234","Billing","Medium","Resolved","2024-07-09T20:27:53","2024-07-11T12:27:53","I was charged twice for order ORD_019234. Please check the transaction and process the duplicate charge refund immediately."
"TKT_005586","CUST_02770","ORD_007864","Delivery Issue","Medium","Resolved","2024-12-06T08:06:11","2024-12-07T11:06:11","I received a notification that ORD_007864 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005587","CUST_00375","ORD_044880","Product Quality","Medium","Resolved","2024-06-05T04:20:58","2024-06-06T03:20:58","The item in order ORD_044880 broke on first use. The quality control on this product seems very poor. I would appreciate a prompt response."
"TKT_005588","CUST_01769","ORD_031731","Returns & Refunds","Low","Closed","2024-05-03T06:55:04","2024-05-05T00:55:04","I was charged a return fee for order ORD_031731 but your website clearly states returns are free within 30 days. Please refund this charge. I am happy to provide any additional details you need."
"TKT_005589","CUST_01538","ORD_019203","Billing","Critical","In Progress","2024-10-18T16:12:59","","I have a promotional discount code that wasn't applied to my order ORD_019203. Please apply the discount retroactively."
"TKT_005590","CUST_00205","ORD_046092","Product Quality","Low","Resolved","2023-06-08T11:24:08","2023-06-10T01:24:08","Order ORD_046092 was missing several components that are listed as included. Can you send the missing parts or process a refund? I would appreciate a prompt response."
"TKT_005591","CUST_03928","ORD_017825","Delivery Issue","High","Resolved","2024-12-24T15:39:31","2024-12-25T11:39:31","I urgently need order ORD_017825 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? Please resolve this as soon as possible."
"TKT_005592","CUST_04063","ORD_031529","Returns & Refunds","Medium","Resolved","2024-08-25T10:02:16","2024-08-26T22:02:16","The return portal isn't accepting my order number ORD_031529. I've tried multiple times. Please process this manually."
"TKT_005593","CUST_01712","ORD_004880","Product Quality","Medium","In Progress","2024-09-05T20:05:04","","The item in order ORD_004880 broke on first use. The quality control on this product seems very poor. I would appreciate a prompt response."
"TKT_005594","CUST_02273","ORD_025588","Product Quality","Low","Resolved","2023-08-27T15:25:53","2023-08-28T23:25:53","The item in order ORD_025588 broke on first use. The quality control on this product seems very poor. I have all receipts and documentation ready to send."
"TKT_005595","CUST_01782","ORD_022289","Delivery Issue","Medium","Resolved","2024-09-12T16:06:50","2024-09-13T09:06:50","My delivery for ORD_022289 was left outside in the rain and the contents are damaged. I need a replacement or refund. I have been a loyal customer for years and this is very disappointing."
"TKT_005596","CUST_04738","ORD_037116","Product Quality","Low","Resolved","2023-03-14T09:33:05","2023-03-14T16:33:05","My order ORD_037116 arrived with visible damage — it looks like it was dropped or mishandled during shipping."
"TKT_005597","CUST_00732","ORD_039540","Returns & Refunds","High","Resolved","2023-10-23T12:10:41","2023-10-24T11:10:41","The return portal isn't accepting my order number ORD_039540. I've tried multiple times. Please process this manually. I have all receipts and documentation ready to send."
"TKT_005598","CUST_04257","ORD_025677","Delivery Issue","Low","Resolved","2024-01-31T16:59:16","2024-02-01T12:59:16","My delivery for ORD_025677 was left outside in the rain and the contents are damaged. I need a replacement or refund. I am happy to provide any additional details you need."
"TKT_005599","CUST_04301","ORD_023732","Returns & Refunds","Medium","In Progress","2023-06-02T05:00:24","","I need to exchange the item in order ORD_023732 for a different size. The current one is too small."
"TKT_005600","CUST_00927","ORD_020099","Technical Support","Critical","Closed","2024-11-13T23:20:51","2024-11-17T07:20:51","The website won't let me complete checkout. Every time I click confirm I get an error message. This is quite urgent as I need it for a gift."
"TKT_005601","CUST_01322","ORD_028468","Billing","High","In Progress","2024-01-01T02:03:44","","Please update my payment method on file — my card ending in XXXX has expired."
"TKT_005602","CUST_00638","ORD_029131","Product Quality","Medium","Resolved","2023-02-25T11:07:27","2023-02-25T22:07:27","My order ORD_029131 arrived with visible damage — it looks like it was dropped or mishandled during shipping. Please resolve this as soon as possible."
"TKT_005603","CUST_00904","ORD_039072","Billing","Medium","Closed","2024-08-09T17:51:21","2024-08-11T01:51:21","I was charged for order ORD_039072 but the payment should have been declined as I cancelled the order before it was processed."
"TKT_005604","CUST_03553","ORD_003509","Returns & Refunds","Low","Closed","2023-03-04T23:12:32","2023-03-08T20:12:32","My return for order ORD_003509 was received by you 10 days ago according to the tracking, but I haven't received my refund yet."
"TKT_005605","CUST_00047","ORD_008428","Delivery Issue","Medium","Closed","2023-04-15T05:50:22","2023-04-18T06:50:22","I urgently need order ORD_008428 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005606","CUST_04675","ORD_021159","Billing","High","Resolved","2024-01-21T23:33:08","2024-01-23T12:33:08","My loyalty points were not applied to order ORD_021159 despite being displayed in my cart at checkout. I have been a loyal customer for years and this is very disappointing."
"TKT_005607","CUST_01988","ORD_029198","Returns & Refunds","Medium","Resolved","2024-07-18T22:03:19","2024-07-19T11:03:19","I need to exchange the item in order ORD_029198 for a different size. The current one is too small."
"TKT_005608","CUST_00551","ORD_005385","Product Quality","Medium","In Progress","2024-10-31T09:54:58","","The product in order ORD_005385 is clearly a different model from what was advertised. The specifications are different. I have all receipts and documentation ready to send."
"TKT_005609","CUST_04078","ORD_014903","Delivery Issue","Medium","Resolved","2023-03-28T20:17:13","2023-03-30T07:17:13","The estimated delivery for ORD_014903 was 10 days ago. I've contacted the courier but they keep redirecting me to you."
"TKT_005610","CUST_03713","ORD_049566","Delivery Issue","High","Resolved","2024-03-25T16:58:38","2024-03-27T12:58:38","I urgently need order ORD_049566 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005611","CUST_01649","ORD_020531","Returns & Refunds","High","Resolved","2023-11-06T16:14:18","2023-11-07T16:14:18","I returned the item from ORD_020531 in perfect condition with original packaging but received a reduced refund without any explanation."
"TKT_005612","CUST_04200","ORD_019271","Delivery Issue","Low","Resolved","2024-12-06T10:43:19","2024-12-07T03:43:19","I urgently need order ORD_019271 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? Please resolve this as soon as possible."
