"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_010521","ORD_041065","CUST_03301","PRD_176","Multi-Port Fast Charger 65W Pro","Electronics","Puglia","5","Positive","2023-12-15","Five stars without hesitation. Great seller — fast shipping and good communication. The noise cancellation is genuinely impressive. Connects instantly via Bluetooth and holds the connection perfectly.","True"
"REV_010522","ORD_007643","CUST_00506","PRD_073","Casual Denim Jacket Classic","Clothing & Apparel","Piemonte","5","Positive","2022-05-07","Would definitely recommend to friends and family. Colours are exactly as shown in the photos. Lightweight yet surprisingly warm — ideal for layering.","True"
"REV_010523","ORD_026449","CUST_01083","PRD_164","Neckband Sports Earphones Lite","Electronics","Online","5","Positive","2024-07-23","The battery life exceeded my expectations. Sound quality is crystal clear, even at high volumes.","True"
"REV_010524","ORD_010723","CUST_03140","PRD_070","Silk Blouse Elegant Mini","Clothing & Apparel","Online","5","Positive","2025-01-05","Would definitely recommend to friends and family. Great seller — fast shipping and good communication.","False"
"REV_010525","ORD_039351","CUST_00040","PRD_098","Rain Boots Rubber Printed Lite","Clothing & Apparel","Campania","5","Positive","2025-01-05","This is now my go-to brand for this type of product. Would definitely recommend to friends and family. The stitching is neat and everything looks well-made. Exactly as described — no surprises.","True"
"REV_010526","ORD_026161","CUST_02876","PRD_015","Waterproof Trail Running Shoes Plus","Clothing & Apparel","Online","3","Neutral","2024-07-18","Customer service response was slow but eventually helpful. Setup took longer than it should have. OK product overall — a few minor issues but nothing major.","True"
"REV_010527","ORD_036518","CUST_00498","PRD_167","Gym Shorts Quick-Dry Classic","Clothing & Apparel","Lazio","3","Neutral","2022-11-24","I'm on the fence — might try a different brand next time. Delivery was on time but the packaging could be better.","True"
"REV_010528","ORD_027458","CUST_03189","PRD_013","Ceramic Planter Set 3-Piece Lite","Home & Garden","Toscana","3","Neutral","2022-03-29","Exactly what I needed for organising my space. Instructions were completely wrong — steps were missing. Would consider repurchasing if the price drops.","True"
"REV_010529","ORD_044420","CUST_03339","PRD_046","Girls Tutu Skirt Rainbow Elite","Clothing & Apparel","Veneto","5","Positive","2023-11-11","Would definitely recommend to friends and family. Lightweight yet surprisingly warm — ideal for layering. Love the sustainable materials used. The stitching is neat and everything looks well-made.","True"
"REV_010530","ORD_013007","CUST_03636","PRD_179","Stackable Kitchen Organiser","Home & Garden","Online","5","Positive","2023-12-05","Picked it up at the Roma store and the staff was very helpful. Great gift idea — my friend was thrilled with it. The design complements my home decor perfectly. Customer service was helpful when I had a question. Great seller — fast shipping and good communication.","True"
"REV_010531","ORD_033322","CUST_03331","PRD_108","Stainless Steel Water Bottle 1L Plus","Home & Garden","Online","5","Positive","2024-11-30","Picked it up at the Roma store and the staff was very helpful. Sturdy construction — feels like it will last for years. Exactly what I needed for organising my space. Would definitely recommend to friends and family.","True"
"REV_010532","ORD_011470","CUST_02762","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Online","1","Negative","2025-01-14","The colour looks nothing like the website images. Rust appeared within two weeks despite normal indoor use.","True"
"REV_010533","ORD_004878","CUST_03505","PRD_115","Wireless Earbuds Ultra Classic","Electronics","Emilia-Romagna","3","Neutral","2025-01-09","Setup was surprisingly easy and everything worked right out of the box. Delivery was on time but the packaging could be better. Functional but lacks the premium feel I expected.","False"
"REV_010534","ORD_019473","CUST_00985","PRD_164","Neckband Sports Earphones Lite","Electronics","Trentino-Alto Adige","4","Positive","2022-07-18","Very well packaged — no damage at all. Exactly as described — no surprises.","True"
"REV_010535","ORD_034410","CUST_04842","PRD_179","Stackable Kitchen Organiser","Home & Garden","Online","4","Positive","2022-06-06","Really well thought-out design with attention to detail. Would definitely recommend to friends and family. Assembly was straightforward and took about 15 minutes. Sturdy construction — feels like it will last for years.","True"
"REV_010536","ORD_010061","CUST_04970","PRD_145","School Uniform Bundle Classic","Clothing & Apparel","Puglia","3","Neutral","2022-04-12","Shrank significantly after the first wash despite following care instructions. I'm on the fence — might try a different brand next time. Acceptable quality — meets the basic requirements.","True"
"REV_010537","ORD_039294","CUST_02876","PRD_066","Stainless Steel Water Bottle 1L Classic","Home & Garden","Online","4","Positive","2023-09-29","Great seller — fast shipping and good communication. Highly satisfied with my purchase.","True"
"REV_010538","ORD_032221","CUST_02104","PRD_015","Waterproof Trail Running Shoes Plus","Clothing & Apparel","Campania","2","Negative","2022-09-21","The colour faded after just two washes. It took over 10 days to arrive, which is unacceptable. The zip broke after just three uses.","True"
"REV_010539","ORD_044904","CUST_03845","PRD_130","Portable Translator Device Plus","Electronics","Lazio","5","Positive","2023-12-27","Exactly as described — no surprises. Great value for money compared to other brands. Build quality feels solid and premium for the price. The noise cancellation is genuinely impressive.","True"
"REV_010540","ORD_029471","CUST_03280","PRD_189","Oat Milk Barista Edition 1L Pro","Food & Beverage","Lazio","1","Negative","2022-11-23","The product arrived with only two weeks until expiry — unacceptable. The item arrived damaged — the packaging was completely crushed.","True"
"REV_010541","ORD_047821","CUST_02004","PRD_059","Portable Translator Device Plus","Electronics","Campania","5","Positive","2022-03-07","Charging speed is impressive — full charge in under an hour. The battery life exceeded my expectations. Very well packaged — no damage at all.","True"
"REV_010542","ORD_012137","CUST_00085","PRD_144","Green Smoothie Powder Blend","Food & Beverage","Sicilia","3","Neutral","2023-08-10","A staple in my kitchen now — I buy this regularly. Took a little longer than expected to arrive.","True"
"REV_010543","ORD_004823","CUST_01104","PRD_065","Artisan Dark Chocolate 85% Cacao Plus","Food & Beverage","Veneto","3","Neutral","2022-06-15","I'm on the fence — might try a different brand next time. The flavour is absolutely delicious — rich and well-balanced. The size runs slightly larger than expected.","True"
"REV_010544","ORD_016933","CUST_02914","PRD_033","Floral Wrap Dress Elite","Clothing & Apparel","Online","4","Positive","2022-04-29","The team at the Online store were really knowledgeable. The stitching is neat and everything looks well-made. Great seller — fast shipping and good communication.","True"
"REV_010545","ORD_004956","CUST_04351","PRD_151","Sparkling Water Flavoured 6-Pack Mini","Food & Beverage","Sicilia","5","Positive","2022-05-19","Great seller — fast shipping and good communication. Highly satisfied with my purchase. Great price for such a premium product. Exactly as described — no surprises.","True"
"REV_010546","ORD_012882","CUST_04816","PRD_078","Cast Iron Skillet 26cm Plus","Home & Garden","Online","5","Positive","2024-11-25","Assembly was straightforward and took about 15 minutes. Very easy to clean and maintain. Sturdy construction — feels like it will last for years.","True"
"REV_010547","ORD_010807","CUST_03479","PRD_179","Stackable Kitchen Organiser","Home & Garden","Sicilia","4","Positive","2022-11-22","The size is perfect — fits exactly as I hoped. Great gift idea — my friend was thrilled with it. The design complements my home decor perfectly.","True"
"REV_010548","ORD_003038","CUST_04927","PRD_179","Stackable Kitchen Organiser","Home & Garden","Emilia-Romagna","3","Neutral","2023-07-29","The colour is slightly different from the photos. OK product overall — a few minor issues but nothing major. Works fine but feels a bit plasticky.","True"
"REV_010549","ORD_035451","CUST_00280","PRD_015","Waterproof Trail Running Shoes Plus","Clothing & Apparel","Online","5","Positive","2023-11-05","This is now my go-to brand for this type of product. Exactly as described — no surprises. Highly satisfied with my purchase. I've already ordered the same item in another colour.","True"
"REV_010550","ORD_009397","CUST_03355","PRD_143","Waterproof Dry Bag 20L v2","Sports & Outdoors","Sicilia","5","Positive","2023-12-13","My recovery time has noticeably improved since using this. This is now my go-to brand for this type of product. Comfortable to wear even during long workouts.","True"
"REV_010551","ORD_013249","CUST_00571","PRD_010","Casual Denim Jacket Pro","Clothing & Apparel","Campania","5","Positive","2023-12-25","Washes well and hasn't shrunk or faded at all. The stitching is neat and everything looks well-made. Five stars without hesitation.","True"
"REV_010552","ORD_013282","CUST_01758","PRD_150","Succulent Grow Kit Complete Classic","Home & Garden","Online","3","Neutral","2023-10-30","Customer service response was slow but eventually helpful. The size runs slightly larger than expected. Acceptable quality — meets the basic requirements.","True"
"REV_010553","ORD_009027","CUST_01015","PRD_154","Digital Kitchen Scale 5kg Lite","Home & Garden","Online","4","Positive","2024-01-22","Assembly was straightforward and took about 15 minutes. Sturdy construction — feels like it will last for years.","True"
"REV_010554","ORD_004541","CUST_03494","PRD_130","Portable Translator Device Plus","Electronics","Online","5","Positive","2023-07-17","Really pleased with how ergonomic the design is. Charging speed is impressive — full charge in under an hour. Connects instantly via Bluetooth and holds the connection perfectly.","True"
"REV_010555","ORD_046570","CUST_01591","PRD_012","Baseball Cap Embroidered Lite","Clothing & Apparel","Online","4","Positive","2022-10-24","Very comfortable to wear all day long. Will definitely be ordering again. Love the sustainable materials used. The fabric quality feels premium for the price.","True"
"REV_010556","ORD_008495","CUST_03426","PRD_021","Glass Meal Prep Containers 5-Pack v2","Home & Garden","Lazio","4","Positive","2023-06-27","This is now my go-to brand for this type of product. The size is perfect — fits exactly as I hoped. Customer service was helpful when I had a question. Delivery was faster than expected — arrived the next day.","True"
"REV_010557","ORD_017333","CUST_02707","PRD_030","Mechanical Gaming Keyboard","Electronics","Umbria","4","Positive","2023-12-10","The team at the Umbria store were really knowledgeable. Works seamlessly with all my other devices. The noise cancellation is genuinely impressive. The touch sensitivity is very responsive.","True"
"REV_010558","ORD_000080","CUST_01576","PRD_023","Mechanical Pencil Digital Lite","Electronics","Toscana","3","Neutral","2023-12-19","The product is decent for the price. Took a little longer than expected to arrive. Not bad for the price — sets realistic expectations.","True"
"REV_010559","ORD_021041","CUST_01489","PRD_091","Swimming Goggles Anti-Fog UV Lite","Sports & Outdoors","Online","5","Positive","2023-11-25","Fast delivery to Roma — arrived the next day. Delivery was faster than expected — arrived the next day. This is now my go-to brand for this type of product. Performance matches or beats much more expensive alternatives. Exactly as described — no surprises.","True"
"REV_010560","ORD_012838","CUST_03572","PRD_111","Thermal Underwear Set Pro","Clothing & Apparel","Veneto","5","Positive","2022-09-06","Very comfortable to wear all day long. Lightweight yet surprisingly warm — ideal for layering. Great range of sizes available.","True"
"REV_010561","ORD_015686","CUST_04245","PRD_109","Smart Doorbell Camera Mini","Electronics","Online","1","Negative","2022-02-14","Package was left outside in the rain. Overheats within 30 minutes of use. Connection keeps dropping — really frustrating to use.","True"
"REV_010562","ORD_027768","CUST_01982","PRD_052","Cacao Nibs Raw Organic 200g Plus","Food & Beverage","Puglia","2","Negative","2022-03-02","Delivery driver left it with a neighbour without asking. The item arrived damaged — the packaging was completely crushed. Misleading ingredients list — contains allergens not clearly stated. It took over 10 days to arrive, which is unacceptable.","True"
"REV_010563","ORD_019508","CUST_00271","PRD_053","Hiking Boots Gore-Tex Elite","Clothing & Apparel","Trentino-Alto Adige","2","Negative","2022-11-30","Delivery driver left it with a neighbour without asking. Buttons fell off almost immediately. It took over 10 days to arrive, which is unacceptable.","True"
"REV_010564","ORD_035778","CUST_01739","PRD_048","Wide-Brim Sun Hat Classic","Clothing & Apparel","Online","4","Positive","2022-12-21","Would definitely recommend to friends and family. Great seller — fast shipping and good communication. Love the sustainable materials used.","False"
"REV_010565","ORD_029415","CUST_01066","PRD_089","Baseball Cap Embroidered Classic","Clothing & Apparel","Friuli-Venezia Giulia","5","Positive","2022-01-20","Ordered online and collected from the Trieste location — very smooth. I've already ordered the same item in another colour. Exactly as described — no surprises. Will definitely be ordering again. Five stars without hesitation.","True"
"REV_010566","ORD_009106","CUST_03976","PRD_147","Sea Salt Caramel Popcorn 150g Pro","Food & Beverage","Trentino-Alto Adige","3","Neutral","2022-08-11","OK product overall — a few minor issues but nothing major. The product arrived with only two weeks until expiry — unacceptable. Mixed feelings about this one — pros and cons.","True"
"REV_010567","ORD_046101","CUST_04992","PRD_187","Leather Gloves Driving Style Lite","Clothing & Apparel","Online","1","Negative","2023-04-03","Shrank significantly after the first wash despite following care instructions. The sizing is completely off — nothing like the size guide suggested. Buttons fell off almost immediately. It took over 10 days to arrive, which is unacceptable.","True"
"REV_010568","ORD_007651","CUST_03886","PRD_019","Webcam HD 1080p Lite","Electronics","Sicilia","5","Positive","2022-08-15","Connects instantly via Bluetooth and holds the connection perfectly. Great seller — fast shipping and good communication.","True"
"REV_010569","ORD_038850","CUST_01937","PRD_018","Stackable Kitchen Organiser Elite","Home & Garden","Online","4","Positive","2022-06-23","The design complements my home decor perfectly. Would definitely recommend to friends and family.","True"
"REV_010570","ORD_034283","CUST_00394","PRD_100","Merino Wool Sweater Lite","Clothing & Apparel","Campania","3","Neutral","2023-05-14","Perfect fit — I ordered my usual size and it was spot on. I'm on the fence — might try a different brand next time.","True"
"REV_010571","ORD_029233","CUST_02807","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Campania","4","Positive","2023-06-06","Very well packaged — no damage at all. Looks even better in person than in the photos. Very easy to clean and maintain. The design complements my home decor perfectly.","False"
"REV_010572","ORD_017440","CUST_03759","PRD_084","Formal Oxford Shoes Classic","Clothing & Apparel","Online","4","Positive","2023-01-23","Love the sustainable materials used. Very well packaged — no damage at all. Great seller — fast shipping and good communication. Washes well and hasn't shrunk or faded at all.","True"
"REV_010573","ORD_043066","CUST_04798","PRD_021","Glass Meal Prep Containers 5-Pack v2","Home & Garden","Online","5","Positive","2022-03-08","Very well packaged — no damage at all. Sturdy construction — feels like it will last for years. Looks even better in person than in the photos. Exactly what I needed for organising my space.","True"
"REV_010574","ORD_008898","CUST_02493","PRD_087","Compression Running Socks Mini","Clothing & Apparel","Online","2","Negative","2024-03-26","Was left on the doorstep without any notification. The material is itchy and uncomfortable against the skin. Buttons fell off almost immediately. The zip broke after just three uses.","True"
"REV_010575","ORD_048800","CUST_00914","PRD_016","Dance Shoes Suede Sole v2","Clothing & Apparel","Online","5","Positive","2022-06-14","Customer service was helpful when I had a question. Five stars without hesitation.","False"
"REV_010576","ORD_015764","CUST_00252","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Trentino-Alto Adige","3","Neutral","2022-08-11","The colour is slightly different from the photos. Would consider repurchasing if the price drops.","True"
"REV_010577","ORD_038784","CUST_02801","PRD_180","Almond Butter Crunchy 340g Elite","Food & Beverage","Piemonte","5","Positive","2025-01-10","This is now my go-to brand for this type of product. Exactly as described — no surprises. Freshness is evident from the moment you open the packaging. My family loved it, even the picky eaters.","True"
"REV_010578","ORD_033060","CUST_03742","PRD_135","Tailored Blazer Modern Fit Classic","Clothing & Apparel","Puglia","5","Positive","2023-06-06","Great range of sizes available. The zip and buttons feel sturdy, not cheap at all. Perfect fit — I ordered my usual size and it was spot on.","True"
"REV_010579","ORD_029268","CUST_04674","PRD_059","Portable Translator Device Plus","Electronics","Emilia-Romagna","5","Positive","2022-09-14","The battery life exceeded my expectations. Setup was surprisingly easy and everything worked right out of the box.","True"
"REV_010580","ORD_044298","CUST_01615","PRD_107","Dried Porcini Mushrooms 50g v2","Food & Beverage","Piemonte","4","Positive","2023-03-01","Delivery was faster than expected — arrived the next day. Really high quality ingredients — you can taste the difference. Will definitely be ordering again.","True"
"REV_010581","ORD_004373","CUST_03106","PRD_048","Wide-Brim Sun Hat Classic","Clothing & Apparel","Online","5","Positive","2022-12-16","The team at the Online store were really knowledgeable. Would definitely recommend to friends and family. Washes well and hasn't shrunk or faded at all.","True"
"REV_010582","ORD_023480","CUST_04917","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","5","Positive","2022-12-15","Lightweight yet surprisingly warm — ideal for layering. Compliments every time I wear this. Five stars without hesitation.","True"
"REV_010583","ORD_036766","CUST_03790","PRD_148","Indoor Plant Pot Terracotta Mini","Home & Garden","Emilia-Romagna","1","Negative","2022-08-06","Package was left outside in the rain. The wrong item was delivered and returning it has been a nightmare. Scratched my floor during assembly.","True"
"REV_010584","ORD_020109","CUST_01326","PRD_165","Cold Brew Coffee Concentrate Pro","Food & Beverage","Online","1","Negative","2022-11-22","Was left on the doorstep without any notification. It took over 10 days to arrive, which is unacceptable. The wrong item was delivered and returning it has been a nightmare.","True"
"REV_010585","ORD_030019","CUST_04131","PRD_174","Baseball Cap Embroidered v2","Clothing & Apparel","Friuli-Venezia Giulia","5","Positive","2022-10-25","Great range of sizes available. Will definitely be ordering again. This is now my go-to brand for this type of product.","True"
"REV_010586","ORD_023970","CUST_02753","PRD_066","Stainless Steel Water Bottle 1L Classic","Home & Garden","Friuli-Venezia Giulia","4","Positive","2022-04-04","Customer service was helpful when I had a question. Will definitely be ordering again. Really well thought-out design with attention to detail.","True"
"REV_010587","ORD_000342","CUST_04942","PRD_164","Neckband Sports Earphones Lite","Electronics","Puglia","4","Positive","2023-08-27","Fast delivery to Lecce — arrived the next day. Works seamlessly with all my other devices. Highly satisfied with my purchase. Great value for money compared to other brands.","True"
"REV_010588","ORD_001882","CUST_04732","PRD_074","VR Headset Standalone Elite","Electronics","Online","5","Positive","2023-10-06","Image quality blew me away — so sharp and detailed. Sound quality is crystal clear, even at high volumes. Build quality feels solid and premium for the price. Connects instantly via Bluetooth and holds the connection perfectly.","False"
"REV_010589","ORD_005855","CUST_04676","PRD_042","Cold Brew Coffee Concentrate Classic","Food & Beverage","Online","5","Positive","2023-03-24","Customer service was helpful when I had a question. Will definitely be ordering again. Highly satisfied with my purchase.","True"
"REV_010590","ORD_012986","CUST_04673","PRD_132","RGB LED Light Strip 5m Lite","Electronics","Online","5","Positive","2024-05-30","Works seamlessly with all my other devices. The noise cancellation is genuinely impressive. Much lighter than I expected which is great for daily use.","True"
"REV_010591","ORD_006856","CUST_03647","PRD_195","RGB LED Light Strip 5m Pro","Electronics","Online","5","Positive","2023-11-21","The display quality is outstanding — colours are vivid and sharp. Image quality blew me away — so sharp and detailed. Works seamlessly with all my other devices.","True"
"REV_010592","ORD_034476","CUST_00553","PRD_103","Retro Gaming Console Mini Mini","Electronics","Online","4","Positive","2022-05-21","Fast delivery to Roma — arrived the next day. Works seamlessly with all my other devices. Very well packaged — no damage at all. The noise cancellation is genuinely impressive. The battery life exceeded my expectations.","True"
"REV_010593","ORD_002333","CUST_01760","PRD_047","Gym Shorts Quick-Dry Classic","Clothing & Apparel","Toscana","3","Neutral","2024-07-24","The size runs slightly larger than expected. Shrank significantly after the first wash despite following care instructions.","True"
"REV_010594","ORD_007776","CUST_04169","PRD_004","Mortar and Pestle Granite Mini","Home & Garden","Veneto","5","Positive","2024-04-12","The Verona staff recommended this and they were absolutely right. Sturdy construction — feels like it will last for years. My plants are thriving since I started using this. Five stars without hesitation.","True"
"REV_010595","ORD_007328","CUST_03830","PRD_011","Patterned Silk Scarf","Clothing & Apparel","Online","5","Positive","2023-11-18","The Roma staff recommended this and they were absolutely right. Love the sustainable materials used. Would definitely recommend to friends and family. Delivery was faster than expected — arrived the next day. Perfect fit — I ordered my usual size and it was spot on.","False"
"REV_010596","ORD_026089","CUST_01028","PRD_174","Baseball Cap Embroidered v2","Clothing & Apparel","Online","4","Positive","2022-03-25","Washes well and hasn't shrunk or faded at all. The stitching is neat and everything looks well-made. Very well packaged — no damage at all.","True"
"REV_010597","ORD_021550","CUST_02871","PRD_192","Jump Rope Weighted Professional Elite","Sports & Outdoors","Online","5","Positive","2023-06-30","Fast delivery to Roma — arrived the next day. Grip and traction are excellent on all surfaces. Highly satisfied with my purchase. Comfortable to wear even during long workouts. Very well packaged — no damage at all.","True"
"REV_010598","ORD_011931","CUST_00635","PRD_036","Recycled Fabric Backpack Pro","Clothing & Apparel","Online","5","Positive","2022-01-24","Five stars without hesitation. This is now my go-to brand for this type of product. Lightweight yet surprisingly warm — ideal for layering.","True"
"REV_010599","ORD_021415","CUST_04253","PRD_035","Canvas Tote Bag Everyday Classic","Clothing & Apparel","Online","5","Positive","2024-10-31","Perfect fit — I ordered my usual size and it was spot on. This is now my go-to brand for this type of product. Lightweight yet surprisingly warm — ideal for layering.","True"
"REV_010600","ORD_040974","CUST_01674","PRD_087","Compression Running Socks Mini","Clothing & Apparel","Online","4","Positive","2022-02-26","Compliments every time I wear this. Very comfortable to wear all day long. Colours are exactly as shown in the photos.","True"
"REV_010601","ORD_007308","CUST_04518","PRD_036","Recycled Fabric Backpack Pro","Clothing & Apparel","Piemonte","3","Neutral","2023-12-17","Perfect fit — I ordered my usual size and it was spot on. Would consider repurchasing if the price drops.","True"
"REV_010602","ORD_012819","CUST_01984","PRD_101","Jump Rope Weighted Professional","Sports & Outdoors","Veneto","4","Positive","2023-08-23","Would definitely recommend to friends and family. Very well packaged — no damage at all. Customer service was helpful when I had a question.","True"
"REV_010603","ORD_011349","CUST_01180","PRD_191","Foam Roller Deep Tissue Massage Mini","Sports & Outdoors","Sicilia","4","Positive","2022-02-02","Performance matches or beats much more expensive alternatives. Would definitely recommend to friends and family. Delivery was faster than expected — arrived the next day.","True"
"REV_010604","ORD_032404","CUST_00767","PRD_080","Dance Shoes Suede Sole v2","Clothing & Apparel","Online","2","Negative","2024-01-02","The zip broke after just three uses. Strong chemical smell that doesn't wash out. The material is itchy and uncomfortable against the skin. The colour faded after just two washes.","True"
"REV_010605","ORD_037981","CUST_04365","PRD_081","Relaxed Linen Shirt Lite","Clothing & Apparel","Online","5","Positive","2023-04-18","Love the sustainable materials used. Perfect fit — I ordered my usual size and it was spot on. Compliments every time I wear this. Exactly as described — no surprises.","True"
"REV_010606","ORD_009132","CUST_00362","PRD_039","Stainless Pruning Shears Pro Elite","Home & Garden","Friuli-Venezia Giulia","5","Positive","2022-05-21","Would definitely recommend to friends and family. My plants are thriving since I started using this. This is now my go-to brand for this type of product. Customer service was helpful when I had a question.","True"
"REV_010607","ORD_015942","CUST_00543","PRD_170","Scented Soy Candle Vanilla Cedar Classic","Home & Garden","Lombardia","2","Negative","2024-01-10","The measurements listed were completely inaccurate. The colour looks nothing like the website images.","True"
"REV_010608","ORD_020230","CUST_00182","PRD_034","Gaming Controller Wireless Plus","Electronics","Piemonte","2","Negative","2022-12-16","Arrived with the wrong accessories — not as advertised. Stopped working after just two weeks — very disappointing. Delivery driver left it with a neighbour without asking.","True"
"REV_010609","ORD_007471","CUST_04467","PRD_067","Ceramic Planter Set 3-Piece Classic","Home & Garden","Online","2","Negative","2024-08-02","Tracking showed delivered but I never received anything. The measurements listed were completely inaccurate. The item arrived damaged — the packaging was completely crushed.","True"
"REV_010610","ORD_035092","CUST_00327","PRD_110","Organic Quinoa 1kg Lite","Food & Beverage","Sicilia","5","Positive","2023-11-21","Great seller — fast shipping and good communication. Exactly as described — no surprises. Really high quality ingredients — you can taste the difference. Will definitely be ordering again.","True"
"REV_010611","ORD_013323","CUST_02261","PRD_193","Multi-Tool Pocket Knife 14-in-1 Elite","Sports & Outdoors","Puglia","1","Negative","2024-04-03","Waterproofing failed completely in light rain. The item arrived damaged — the packaging was completely crushed. The grip wore down after just a few sessions. Package was left outside in the rain.","False"
"REV_010612","ORD_048169","CUST_02387","PRD_086","School Uniform Bundle Mini","Clothing & Apparel","Liguria","4","Positive","2024-11-18","The Genova staff recommended this and they were absolutely right. Washes well and hasn't shrunk or faded at all. Exactly as described — no surprises.","True"
"REV_010613","ORD_011887","CUST_00831","PRD_016","Dance Shoes Suede Sole v2","Clothing & Apparel","Online","4","Positive","2022-07-10","Fast delivery to Roma — arrived the next day. The fabric quality feels premium for the price. Very well packaged — no damage at all.","False"
"REV_010614","ORD_000415","CUST_01623","PRD_075","VR Headset Standalone Lite","Electronics","Friuli-Venezia Giulia","5","Positive","2022-12-04","Great value for money compared to other brands. The display quality is outstanding — colours are vivid and sharp. Much lighter than I expected which is great for daily use. This is now my go-to brand for this type of product.","True"
"REV_010615","ORD_030760","CUST_01229","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","5","Positive","2023-05-16","Exactly as described — no surprises. The zip and buttons feel sturdy, not cheap at all. Compliments every time I wear this. Highly satisfied with my purchase.","True"
"REV_010616","ORD_033284","CUST_00234","PRD_068","Screen Cleaning Kit Pro Classic","Electronics","Online","3","Neutral","2023-11-28","OK product overall — a few minor issues but nothing major. Customer service response was slow but eventually helpful. Not bad for the price — sets realistic expectations.","True"
"REV_010617","ORD_025900","CUST_03718","PRD_114","Patterned Silk Scarf Lite","Clothing & Apparel","Calabria","3","Neutral","2023-07-04","Delivery was on time but the packaging could be better. Average quality — neither impressed nor disappointed.","True"
"REV_010618","ORD_006030","CUST_04679","PRD_200","Stainless Steel Water Bottle 1L Pro","Home & Garden","Online","4","Positive","2024-12-22","Great seller — fast shipping and good communication. Delivery was faster than expected — arrived the next day. Really well thought-out design with attention to detail.","True"
"REV_010619","ORD_039879","CUST_04612","PRD_069","Stainless Pruning Shears Pro Classic","Home & Garden","Puglia","5","Positive","2024-03-13","The design complements my home decor perfectly. Sturdy construction — feels like it will last for years. Great seller — fast shipping and good communication. Assembly was straightforward and took about 15 minutes.","False"
"REV_010620","ORD_000427","CUST_01827","PRD_019","Webcam HD 1080p Lite","Electronics","Friuli-Venezia Giulia","5","Positive","2024-06-11","Works seamlessly with all my other devices. Connects instantly via Bluetooth and holds the connection perfectly. The display quality is outstanding — colours are vivid and sharp.","True"
"REV_010621","ORD_011166","CUST_02512","PRD_076","Relaxed Linen Shirt","Clothing & Apparel","Puglia","4","Positive","2023-10-24","Compliments every time I wear this. Very well packaged — no damage at all. Colours are exactly as shown in the photos.","True"
"REV_010622","ORD_029064","CUST_02863","PRD_135","Tailored Blazer Modern Fit Classic","Clothing & Apparel","Online","4","Positive","2022-04-13","Love the sustainable materials used. Highly satisfied with my purchase. Customer service was helpful when I had a question.","False"
"REV_010623","ORD_026790","CUST_03740","PRD_097","Cold Brew Coffee Concentrate Plus","Food & Beverage","Friuli-Venezia Giulia","2","Negative","2022-04-01","The portion size is much smaller than implied by the packaging. Misleading ingredients list — contains allergens not clearly stated. The product arrived with only two weeks until expiry — unacceptable. The taste was nothing like described — completely different flavour profile.","False"
"REV_010624","ORD_012813","CUST_01533","PRD_029","Genuine Leather Wallet Slim","Clothing & Apparel","Online","5","Positive","2024-10-31","Customer service was helpful when I had a question. Would definitely recommend to friends and family. Love the sustainable materials used. The stitching is neat and everything looks well-made.","False"
"REV_010625","ORD_030809","CUST_00850","PRD_049","Gaming Controller Wireless Lite","Electronics","Calabria","3","Neutral","2022-04-23","Delivery was on time but the packaging could be better. The display quality is outstanding — colours are vivid and sharp. Average quality — neither impressed nor disappointed.","True"
"REV_010626","ORD_007196","CUST_03510","PRD_040","Platform Sandals Summer Classic","Clothing & Apparel","Friuli-Venezia Giulia","5","Positive","2024-02-17","Customer service was helpful when I had a question. Highly satisfied with my purchase. Exactly as described — no surprises. The zip and buttons feel sturdy, not cheap at all.","True"
"REV_010627","ORD_034098","CUST_04534","PRD_121","Elderflower Cordial 500ml","Food & Beverage","Calabria","2","Negative","2024-02-28","The taste was nothing like described — completely different flavour profile. Tracking showed delivered but I never received anything. Package was left outside in the rain.","True"
"REV_010628","ORD_028358","CUST_04500","PRD_058","Herb Garden Seed Kit 8 Varieties Mini","Home & Garden","Online","4","Positive","2022-08-27","Will definitely be ordering again. Exactly as described — no surprises. Very easy to clean and maintain. Delivery was faster than expected — arrived the next day.","True"
"REV_010629","ORD_034801","CUST_02105","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Umbria","1","Negative","2024-01-18","Broke on first use — very poor quality materials. Delivery driver left it with a neighbour without asking. Tracking showed delivered but I never received anything.","True"
"REV_010630","ORD_029926","CUST_03133","PRD_169","Oat Milk Barista Edition 1L Elite","Food & Beverage","Emilia-Romagna","5","Positive","2024-11-21","Customer service was helpful when I had a question. Five stars without hesitation. My family loved it, even the picky eaters. Highly satisfied with my purchase.","True"
"REV_010631","ORD_046353","CUST_03929","PRD_116","LED Fairy Lights Warm White 10m","Home & Garden","Sardegna","5","Positive","2023-06-18","Customer service was helpful when I had a question. Really well thought-out design with attention to detail.","True"
